mssubclass,lotfrontage,lotarea,street,lotshape,utilities,landslope,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garageyrblt,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,garagetype_2Types,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_NA,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_CBlock,masvnrtype_NA,masvnrtype_None,masvnrtype_Stone,mszoning_A (agr),mszoning_C (all),mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,landcontour_Bnk,landcontour_HLS,landcontour_Low,landcontour_Lvl,lotconfig_Corner,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition1_Artery,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Artery,condition2_Feedr,condition2_Norm,condition2_PosA,condition2_PosN,condition2_RRAe,condition2_RRAn,condition2_RRNn,bldgtype_1Fam,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,housestyle_1.5Fin,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,roofstyle_Flat,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_ClyTile,roofmatl_CompShg,roofmatl_Membran,roofmatl_Metal,roofmatl_Roll,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsbShng,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CBlock,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_ImStucc,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_PreCast,exterior1st_Stone,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsbShng,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Other,exterior2nd_Plywood,exterior2nd_PreCast,exterior2nd_Stone,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,electrical_nan,saletype_COD,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_VWD,saletype_WD 
70,60.0,7518,2.0,4.0,4.0,3.0,5,8,1910,2004,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,396.0,396.0,4.0,1.0,665,665,0,1330,0.0,0.0,1,0,3,1,3.0,7,7.0,0,0.0,2001.0,1.0,1.0,390.0,3.0,3.0,0.0,0,72,45,0,0,0,0,7,2006,116500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,69.0552,8010,2.0,3.0,4.0,3.0,7,5,2002,2003,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,840.0,840.0,5.0,1.0,840,880,0,1720,0.0,0.0,2,1,3,1,4.0,7,7.0,1,4.0,2002.0,3.0,2.0,400.0,3.0,3.0,2.0,138,48,0,0,0,0,0,7,2008,188000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85,69.0552,10050,2.0,3.0,4.0,3.0,5,6,1966,1966,87.0,3.0,3.0,3.0,3.0,3.0,6.0,602.0,1.0,0.0,191.0,793.0,5.0,1.0,1280,0,0,1280,0.0,1.0,2,0,3,1,3.0,6,7.0,1,3.0,1966.0,3.0,2.0,432.0,3.0,3.0,2.0,140,40,0,0,0,0,0,6,2007,175000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,38.0,4740,2.0,3.0,4.0,3.0,8,5,1988,1988,0.0,4.0,3.0,4.0,3.0,4.0,6.0,248.0,1.0,0.0,918.0,1166.0,4.0,1.0,1179,0,0,1179,1.0,0.0,2,0,2,1,3.0,5,7.0,0,0.0,1988.0,2.0,2.0,480.0,3.0,3.0,2.0,0,108,0,0,135,0,0,10,2007,182000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,60.0,6978,2.0,4.0,4.0,3.0,5,7,1926,1980,0.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,850.0,850.0,3.0,1.0,960,0,0,960,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,1981.0,2.0,2.0,576.0,3.0,3.0,2.0,0,0,116,0,0,0,0,4,2007,103000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,66.0,9240,2.0,3.0,4.0,3.0,6,8,1959,1998,0.0,4.0,3.0,3.0,3.0,1.0,5.0,708.0,1.0,0.0,280.0,988.0,3.0,1.0,988,0,0,988,1.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1959.0,1.0,1.0,297.0,3.0,3.0,2.0,156,0,0,0,0,0,0,6,2009,149500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,24.0,2304,2.0,4.0,4.0,3.0,7,7,1978,1978,0.0,3.0,3.0,4.0,3.0,1.0,6.0,632.0,1.0,6.0,423.0,1061.0,3.0,1.0,1055,0,0,1055,0.0,0.0,2,0,2,1,3.0,4,7.0,0,0.0,1978.0,1.0,1.0,319.0,3.0,3.0,2.0,108,32,0,0,0,0,0,4,2007,142500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,54.0,7223,2.0,4.0,4.0,3.0,5,5,1926,1950,0.0,3.0,3.0,3.0,3.0,2.0,4.0,319.0,1.0,0.0,971.0,1290.0,3.0,1.0,1422,0,0,1422,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1973.0,1.0,1.0,352.0,3.0,3.0,2.0,0,0,64,0,0,0,0,4,2007,136500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,69.0552,3612,2.0,3.0,4.0,3.0,6,5,1993,1994,0.0,3.0,3.0,4.0,3.0,1.0,6.0,338.0,1.0,0.0,292.0,630.0,5.0,1.0,630,690,0,1320,0.0,0.0,2,1,3,1,3.0,5,7.0,0,0.0,1993.0,1.0,2.0,484.0,3.0,3.0,2.0,0,48,0,0,0,0,0,6,2006,137000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,63.0,12680,2.0,3.0,4.0,3.0,7,6,1988,1988,102.0,4.0,3.0,4.0,4.0,2.0,6.0,983.0,1.0,0.0,692.0,1675.0,5.0,1.0,1688,0,0,1688,1.0,0.0,2,0,2,1,5.0,6,7.0,1,5.0,1988.0,2.0,2.0,528.0,3.0,3.0,2.0,0,48,0,0,141,0,0,6,2008,226500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,85.0,10176,2.0,4.0,4.0,3.0,7,5,1990,1990,0.0,3.0,3.0,4.0,3.0,4.0,6.0,637.0,1.0,0.0,663.0,1300.0,4.0,1.0,1341,0,0,1341,1.0,0.0,1,1,2,1,4.0,5,7.0,1,1.0,1990.0,1.0,2.0,506.0,3.0,3.0,2.0,192,0,0,0,0,0,0,2,2010,171500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
80,55.0,10780,2.0,3.0,4.0,3.0,5,5,1976,1976,0.0,3.0,3.0,3.0,3.0,3.0,5.0,483.0,1.0,0.0,428.0,911.0,4.0,1.0,954,0,0,954,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1976.0,1.0,2.0,576.0,3.0,3.0,2.0,0,0,0,0,0,0,0,7,2006,132500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,69.0552,8544,2.0,4.0,4.0,3.0,3,4,1949,1950,340.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,3.0,6,7.0,0,0.0,1949.0,1.0,2.0,400.0,3.0,3.0,2.0,0,0,0,0,0,0,0,5,2006,87500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,79.0,10646,2.0,3.0,4.0,3.0,7,5,2001,2001,513.0,3.0,3.0,3.0,3.0,1.0,6.0,681.0,1.0,0.0,177.0,858.0,5.0,1.0,872,917,0,1789,1.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,2001.0,3.0,2.0,546.0,3.0,3.0,2.0,0,0,0,0,0,0,0,6,2008,223000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,80.0,8400,2.0,4.0,4.0,3.0,6,9,1962,2005,237.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1319.0,1319.0,3.0,1.0,1537,0,0,1537,1.0,0.0,1,1,3,1,4.0,7,7.0,1,4.0,1962.0,2.0,2.0,462.0,3.0,3.0,2.0,0,36,0,0,0,0,0,7,2008,174000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20,85.0,15428,2.0,4.0,4.0,3.0,5,6,1951,1991,0.0,3.0,3.0,3.0,3.0,1.0,3.0,741.0,1.0,0.0,143.0,884.0,5.0,1.0,884,0,0,884,1.0,0.0,1,0,2,1,3.0,4,7.0,0,0.0,1951.0,3.0,1.0,270.0,3.0,3.0,2.0,0,0,0,0,195,0,0,6,2006,142000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,81.0,11216,2.0,4.0,4.0,3.0,8,5,2006,2006,0.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1489.0,1489.0,5.0,1.0,1489,0,0,1489,0.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,2006.0,2.0,2.0,776.0,3.0,3.0,2.0,0,140,0,0,0,0,0,6,2006,232600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20,78.0,10140,2.0,4.0,4.0,3.0,6,6,1974,1999,99.0,3.0,3.0,3.0,3.0,1.0,5.0,663.0,2.0,377.0,0.0,1040.0,2.0,1.0,1309,0,0,1309,1.0,0.0,1,1,3,1,4.0,5,7.0,1,2.0,1974.0,2.0,2.0,484.0,3.0,3.0,2.0,265,0,0,0,0,648,0,1,2006,181000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,42.0,3964,2.0,4.0,4.0,3.0,6,4,1973,1973,0.0,3.0,3.0,4.0,3.0,1.0,5.0,837.0,1.0,0.0,105.0,942.0,4.0,1.0,1291,1230,0,2521,1.0,0.0,2,1,5,1,3.0,10,3.0,1,4.0,1973.0,3.0,2.0,576.0,3.0,3.0,2.0,728,20,0,0,0,0,0,6,2006,151400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,98.0,11428,2.0,3.0,4.0,3.0,8,5,2006,2006,248.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1626.0,1626.0,5.0,1.0,1634,0,0,1634,0.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,2006.0,2.0,3.0,866.0,3.0,3.0,2.0,0,44,0,0,0,0,0,5,2007,250000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,80.0,10421,2.0,4.0,4.0,3.0,7,5,1988,1988,42.0,3.0,3.0,4.0,3.0,1.0,6.0,394.0,1.0,0.0,586.0,980.0,3.0,1.0,980,734,0,1714,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,1988.0,1.0,2.0,496.0,3.0,3.0,2.0,228,66,156,0,0,0,500,3,2010,196500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75,75.0,13500,2.0,4.0,4.0,3.0,7,8,1879,1987,0.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,819.0,819.0,3.0,1.0,1312,1142,0,2454,0.0,0.0,2,0,3,1,3.0,8,7.0,1,4.0,1950.0,1.0,2.0,576.0,3.0,3.0,0.0,0,148,150,0,0,0,0,2,2007,185000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,75.0,9000,2.0,4.0,4.0,3.0,6,5,1969,1969,200.0,3.0,3.0,3.0,3.0,3.0,4.0,955.0,1.0,0.0,261.0,1216.0,3.0,1.0,1216,0,0,1216,1.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,1969.0,1.0,1.0,336.0,3.0,3.0,2.0,0,0,0,0,0,0,0,8,2009,113000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
